speech_id,file,year,sentence,negative,positive,sum positive/negative
speech_00024,parnell_source_00088,1875,"Education in England was under local control, and consequently there was no wrong in taxation, but there was no local control in this country of any kind.",0.189,0.135,0.324
speech_00049,parnell_source_00238,1886,"But he has now given me this promise, and I guarantee to you that he has given me this promise, that in future he will sit with us as the Irish Party.",0,0.324,0.324
"speech_00049, speech_00050, speech_00051",parnell_source_00240,1886,"Mr. Parnell   As my friend says, I believe him to be an honest man, and a gentleman suited in every way to represent with honesty and ability the people of Galway.",0,0.324,0.324
speech_00052,parnell_source_00274,1886,I cannot admit   I say it with great deference   either the justice or the liberality of the standard of comparison which he has taken.,0.057,0.267,0.324
speech_00067,parnell_source_00297,1880,"The Bill was, indeed, inadequate; but still he should have supported it.",0.125,0.199,0.324
speech_00067,parnell_source_00297,1880,"From the nature of the case the tenant would have no interest to sell, on account of his having to pay a crushing rent.",0.217,0.107,0.324
speech_00053,parnell_source_00303,1886,"I may say at once that I am quite sure that the right hon. gentleman's apprehensions upon this subject are genuine, and that at the same time he has no desire to fan the flame of religious discord.",0.153,0.171,0.324
speech_00073,parnell_source_00310,1885,"The Irish people, he believed, would prove to be in the near future invincible and unconquerable.",0,0.324,0.324
speech_00032,parnell_source_00118,1876,"It was not worth the while of the Government to keep Ireland in a chronic state of discontent by keeping these men in prison, and the Government could do nothing which would give such satisfaction to Irishmen as the release of the political prisoners.",0.27,0.053,0.323
speech_00032,parnell_source_00144,1876,"It was not worth the while of the Government to keep Ireland in a chronic state of discontent by keeping these men in prison, and the government could do nothing which would give such satisfaction to Irishmen as the release of the political prisoners.",0.27,0.053,0.323
speech_00049,parnell_source_00238,1886,"It must be on the ballot paper, and there the Tories have the opportunity of trying to play this ""dirty trick.""",0.127,0.196,0.323
"speech_00049, speech_00050, speech_00051",parnell_source_00240,1886,"Of course, as you will have seen a crisis of some gravity, difficulty, and danger then arose; but, as I have just told you, that crisis has happily been terminated by the patriotic withdrawal of Mr Lynch, and I am her to day to say a few words to you in favour of Mr. O'Shea, to give you some information as to his abilities as a candidate, and to show that you may without fear and with full confidence go to the poll tomorrow and record your votes in favour of O'Shea .",0.108,0.215,0.323
speech_00052,parnell_source_00268,1886,"The bill, nevertheless, contained blots, which the Irish representatives would do their best to remove.",0.104,0.219,0.323
speech_00052,parnell_source_00273,1886,"The bill, nevertheless, continued blots which the Irish representatives would do their best to remove.",0.104,0.219,0.323
speech_00052,parnell_source_00275,1886,"The bill, nevertheless, contained blots which the Irish representatives would do their best to remove.",0.104,0.219,0.323
speech_00052,parnell_source_00280,1886,The bill nevertheless contained blots which the Irish representatives would do their best to remove.,0.104,0.219,0.323
speech_00053,parnell_source_00302,1886,But so far as the Irish people could accept this bill they have accepted it without any reserve whatever as one that will be a final settlement of this great question .,0,0.323,0.323
speech_00053,parnell_source_00302,1886,"The hon gentleman did not pursue this financial question very far to day , but it is perhaps not improper that we should direct a little more attention to it since this question of the wealth of Ulster has been made a sort of war cry by the loyal and Patriotic Union .",0.16,0.163,0.323
speech_00072,parnell_source_00304,1880,"Now, many people suppose that Ireland is a poor country; but Ireland is not naturally poor.",0.323,0,0.323
speech_00072,parnell_source_00306,1880,"Now, many people suppose that Ireland is a poor country, but Ireland is not naturally poor.",0.323,0,0.323
speech_00072,parnell_source_00309,1880,"Now, many people suppose that Ireland is a poor country, but Ireland is not naturally poor.",0.323,0,0.323
speech_00012,parnell_source_00051,1875,"I wish distinctly to disclaim any such wish, or that I desired to cast any imputation of any kind whatever upon the right hon. gentleman will observe that if I do not wish to make any imputation upon him he appeared to me by his answers to my question",0.087,0.236,0.323
"speech_00049, speech_00050",parnell_source_00241,1886,But it was represented to him that under no circumstances would he accept the position.,0.146,0.177,0.323
speech_00017,parnell_source_00072,1875,"The Irish political prisoners, he said, had drawn the sword not to strike against the liberties of Englishmen, but to defend the liberties of Ireland .",0.07,0.252,0.322
speech_00017,parnell_source_00077,1875,"The Irish political prisoners, he said, had drawn the sword not to strike against the liberties of Englishmen, but to defend the liberties of Ireland .",0.07,0.252,0.322
speech_00025,parnell_source_00099,1875,"The following account of it is taken from the Freeman:  Yesterday a great Home Rule meeting was held at Nobber, in Lower Meath.",0.079,0.243,0.322
speech_00041,parnell_source_00157,1876,He need not assure him there was no one in that House whose opinion he valued more highly.,0.191,0.131,0.322
speech_00052,parnell_source_00274,1886,Certainly the language used in the resolution and in the manifesto of my hon. friend was mildness in comparison.,0,0.322,0.322
speech_00052,parnell_source_00277,1886,"All these are very important matters, but we shall have to surrender all these .",0.154,0.168,0.322
speech_00053,parnell_source_00282,1886,The right hon. Gentleman has sought I think very unfairly to cast a lurid light upon the situation by an allusion to those unhappy outrages which have occurred in Kerry.,0.322,0,0.322
speech_00053,parnell_source_00303,1886,"The right hon. gentleman has sought, I think very unfairly, to cast a lurid light upon the situation by an allusion to those unhappy outrages which have occurred in Kerry.",0.322,0,0.322
speech_00073,parnell_source_00323,1885,"We have shown we desire to benefit the labourer by the passing of the Labourers Act, which, if maimed and mutilated by many of its provisions, undoubtedly will secure for the labouring classes a portion of what we have been striving to secure for them.",0.134,0.188,0.322
speech_00076,parnell_source_00326,1886,"Why to hear the talk that goes on one would think that Ireland was inhabited by a people equally numerous and equally rich with yourselves, instead of a people few in number, reduced to the last stage of depression, poverty, and misery by long continued misgovernment.",0.235,0.087,0.322
"speech_00049, speech_00050, speech_00051",parnell_source_00240,1886,"But he has given me a promise   I guarantee to you that he will keep this promise   that for the future he will sit in opposition with the Irish Party; therefore my last objection to him as a candidate has disappeared, and not only my last objection, but the last possible objection that could be raised against him by any man as a candidate has disappeared, and you may now freely accept him with every confidence that he has fulfilled all the conditions which are required as preliminaries from the other members of the Irish Party, and that he will act in the same way as they will act .",0.091,0.23,0.321
"speech_00049, speech_00050",parnell_source_00241,1886,"It was a contest forced under very peculiar circumstances, and under circumstances well calculated to try their devotion to the popular movement beyond any event which happened in the country for a lengthened period.",0.075,0.246,0.321
speech_00052,parnell_source_00266,1886,"Mr. Speaker, I do not desire to go back over old quarrels.",0.321,0,0.321
speech_00052,parnell_source_00275,1886,"It is a remarkable fact that the great meetings now being held in favor of an Irish legislature, by editors and conductors of Irish American newspapers.",0,0.321,0.321
speech_00052,parnell_source_00277,1886,"Mr. Speaker, I do not desire to go back over old quarrels.",0.321,0,0.321
speech_00053,parnell_source_00302,1886,It is not a vital question.,0.321,0,0.321
speech_00084,parnell_source_00338,1880,"Now, IS A VERY REMARKABLE ONE, And I should be glad if I may venture to trespass upon your time for a few seconds while I read the preamble to you.",0.074,0.247,0.321
speech_00005,parnell_source_00027,1875,"He  was much mistaken if the respect which was doubtless entertained for her Majesty's government would be increased in England, as certainly the confidence of Ireland in the ability of that government to make her laws, or listen to reason, would not be augmented by their demeanour in opposing the amendment.",0.039,0.281,0.32
speech_00005,parnell_source_00028,1875,"He  was much mistaken if the respect which was doubtless entertained for her Majesty's government would be increased in England, as certainly the confidence of Ireland in the ability of that government to make her laws, or listen to reason, would not be augmented by their demeanour in opposing the amendment.",0.039,0.281,0.32
speech_00012,parnell_source_00049,1875,"Mr. Parnell promptly denied that any such imputation was intended or conveyed upon the secretary for War, and it certainly is strange that Mr. Hardy should have seized upon this occasion, instead of waiting till the hon. member should present his question to him, to make his attack.",0.235,0.085,0.32
speech_00052,parnell_source_00274,1886,"The right hon. gentleman has spoke of assassination literature, and would lead the House to believe that American sympathy for the Irish cause is confined to the supporters of this assassination literature.",0.189,0.131,0.32
speech_00052,parnell_source_00277,1886,Why does my hon. friend the member for Tyrone write in what the right hon. gentleman sometimes describes as violent passages in United Ireland ?,0.126,0.194,0.32
speech_00053,parnell_source_00283,1886,"In fact as far as it was possible for the nation to accept the measure cheerfully, freely, thankfully, and without reserve, I say that the Irish people have shown that they have so accepted this measure.",0,0.32,0.32
speech_00065,parnell_source_00295,1880,"Perhaps they might obtain those concessions by and bye; but, in explanation of the misapprehension of the hon. Member for Meath with respect to the merits of this measure, he  might be permitted to state that he had no recollection of the fact that the hon. Member had assisted in the numerous consultations which had been held for the purpose of practically improving the Bill, notwithstanding that the hon. Member represented that great evils would attend the stopping of so beneficial a measure.",0.121,0.199,0.32
speech_00053,parnell_source_00302,1886,"I acknowledge, however, that it is an honest one.",0,0.32,0.32
speech_00079,parnell_source_00333,1880,"We have to war against the system which produces discontent and suffering in our country, and we have to endeavor to break down that system, and with God's help we are determined to break it down.",0.208,0.112,0.32
speech_00081,parnell_source_00335,1880,"With death literally staring them in the face, they stand within the law and the Constitution of Great Britain.",0.156,0.164,0.32
speech_00082,parnell_source_00336,1880,"But let us not suppose that a great cause like this can be won without shedding a drop of blood, but the whole tendency up to this time has been toward the restraining of useless suffering, and as I said the other day we have saved the lives of the landlords and the lives of the people, for if the people had been left to themselves, as they were in 1847, then the landlordism was synonymous with evictions, but up to the present time there have been no evictions.",0.193,0.127,0.32
speech_00084,parnell_source_00338,1880,"We shall be very glad to have you.""",0,0.32,0.32
speech_00086,parnell_source_00340,1880,Immense cheering which continued three or four minutes.,0,0.32,0.32
speech_00091,parnell_source_00346,1885,I desire now to express my fullest conviction that the Irish people are on the brink of victory in this struggle .,0.092,0.228,0.32
speech_00005,parnell_source_00019,1875,He said this knowing well the great importance of securing the tenant beyond paradventure in his holding but knowing also that in the neglect of the principles of self government lay the root of every trouble in Ireland.,0.16,0.159,0.319
speech_00041,parnell_source_00166,1876,"A straggling conversation followed, in the course of which Mr. Forster suggested that, perhaps, the acceptance of the proposal would be the best ending to the matter.",0.062,0.257,0.319
speech_00047,parnell_source_00200,1876,The rght  hon. gentleman has spoken of two men who were said to have been guilty of murder.,0.319,0,0.319
"speech_00049, speech_00050, speech_00051",parnell_source_00240,1886,"... Mr. Parnell, M.P., who was loudly cheered said   Fellow countrymen, I feel very proud and very happy in being able to address so magnificent and vast a meeting of the people of Galway, but the circumstances under which this meeting has been called give me greater encouragement and greater hope than any that I ever felt since I first entered public life .",0,0.319,0.319
speech_00052,parnell_source_00269,1886,"Then, too, you will have those guarantees of peace and contentment which have always accompanied measures such as this to the colonies   as the surest and best guarantee   in addition to those you possess at present .",0,0.319,0.319
speech_00054,parnell_source_00284,1880,That Act permitted the chairman to award compensation in cases of disturbance under Section 3.,0.136,0.183,0.319
speech_00059,parnell_source_00289,1880,"For his own part, he should take every opportunity of showing the Government in the present crisis the urgent necessity of doing something more than they had been doing, and for attempting, at any rate, to put a stop to the terrible scenes of suffering and privation which at present existed.",0.246,0.073,0.319
speech_00053,parnell_source_00303,1886,"That is not a threat on my part   I would do much to prevent the necessity for resorting to coercion; but I say it will be inevitable, and the best intentioned Radical who sits on those benches, and who thinks that he ""never, never will be a party to coercion,"" will be found soon walking into the division lobby in favour of the strongest and most drastic Coercion Bill, or, at the very outside, pitifully abstaining.",0.126,0.193,0.319
speech_00072,parnell_source_00304,1880,"A great famine is upon us, and already, had it not been for the help which you have been sending over in such a bountiful amount, many of my poor countrymen and country women would have been under the sod ere now.",0.128,0.191,0.319
speech_00075,parnell_source_00325,1886,"Take a case which happened the other day in my own county of Wicklow a county which has always been remarkably free from crime and outrage, having been without a single case of outrage during the whole of the Land League agitation.",0.247,0.072,0.319
speech_00077,parnell_source_00327,1886,It is only Mr. Gladstone's desire to conciliate prejudices that has made this settlement as small as it is.,0.119,0.2,0.319
speech_00047,parnell_source_00200,1876,"He has also spoken of military prisoners who are in prison in England, and whose military crime he is disposed to consider a greater one than that of those in Western Australia.",0.255,0.063,0.318
speech_00050,parnell_source_00255,1886,"Mr. Lynch, in obeying the commands of the dictator, has for the moment closed the chapter which will tell how the germs of the anti Parnellite rebellion broke out in Galway.",0.318,0,0.318
speech_00052,parnell_source_00267,1886,I cannot admit   and I say it with great deference   I cannot admit either the justice or the liberality of the standard of comparison the right hon gentleman has taken.,0.095,0.223,0.318
speech_00052,parnell_source_00270,1886,I cannot admit   and I say it with great deference   I cannot admit either the justice or the liberality of the standard of comparison the right hon. gentleman has taken.,0.095,0.223,0.318
speech_00052,parnell_source_00272,1886,I cannot admit   and I say it with great deference   I cannot admit either the justice or the liberality of the standard of comparison the right hon. gentleman has taken.,0.095,0.223,0.318
speech_00052,parnell_source_00277,1886,It is most unfair to ask us to pay for a force over which we have no control whatever.,0.318,0,0.318
speech_00052,parnell_source_00281,1886,"Why does not my hon. friend, the member for Tyrone write what the right hon. gentleman would consider violent passages in United Ireland ?",0.223,0.095,0.318
speech_00053,parnell_source_00282,1886,"Certainly, I have no such fears; but it is rather remarkable that this question of education is the only matter the right hon. Gentleman has any fears about in dealing with the question of Protestant and Catholic in Ireland.",0.153,0.165,0.318
speech_00065,parnell_source_00295,1880,"He, therefore, now moved to report Progress.",0,0.318,0.318
speech_00070,parnell_source_00300,1880,But he considered that the existence of such outrages in Ireland had been much exaggerated.,0.318,0,0.318
speech_00053,parnell_source_00302,1886,"Certainly I have no such fears , but it is rather remarkable that this question of education is the only matter the right hon gentleman has any fears about in dealing with the question of Protestant and Catholic in Ireland.",0.153,0.165,0.318
speech_00075,parnell_source_00325,1886,"Indeed, the very persons who are loudest in their talk about the risk run by the loyal minority in Ireland, and the integrity of the Empire, secretly and in their own hearts know perfectly well that the statement has no foundation.",0.084,0.234,0.318
speech_00076,parnell_source_00326,1886,"Well, I never said that the Cabinet had agreed to do it.",0,0.318,0.318
speech_00077,parnell_source_00327,1886,It was because they broke the law.,0.318,0,0.318
speech_00073,parnell_source_00332,1885,"They had shown that desire to benefit the labourer by the passage of the Labourers Act, and, though far from perfect, it was based upon correct lines, and had undoubtedly gained much good for the labouring class.",0,0.318,0.318
speech_00080,parnell_source_00334,1880,"Mr. Boyle O'Reilly, Mr. Nolan and gentlemen   I thank you for your kindness and consideration in specially welcoming us to this country.",0,0.318,0.318
speech_00078,parnell_source_00349,1885,"Mr. Parnell   And that you should yourselves solely as Irishmen upon whom a great trust and solemn responsibility rests at this moment   a greater trust, I do not hesitate to say, than has ever rested upon Irishmen at any time in their past history .",0.025,0.293,0.318
speech_00050,parnell_source_00262,1886,Under these circumstances could Mr. Parnell allow him to be persecuted?,0.174,0.144,0.318
speech_00025,parnell_source_00098,1875,"He would assure them it was not so, and he told them that in all sincerity; and God forbid he should tell them a lie .",0.078,0.239,0.317
speech_00025,parnell_source_00099,1875,"He would assure them it was not so, and he told them that in all sincerity; and God forbid he should tell them a lie .",0.078,0.239,0.317
speech_00042,parnell_source_00174,1876,"He thought a great hardship had been done in this case to an individual, a great slight put upon the gentry of the locality, and an obnoxious precedent set to parties in Meath who sought to make religious questions of these appointments.",0.104,0.213,0.317
speech_00042,parnell_source_00187,1876,"He thought a great hardship had been done in this case to an individual, a great slight put upon the gentry of the locality, and an obnoxious precedent set to parties in Meath who sought to make religious questions of these appointments.",0.104,0.213,0.317
speech_00042,parnell_source_00188,1876,"He thought a great hardship had been done in this case to an individual, a great slight put upon the gentry of the locality, and an obnoxious precedent set to parties in Meath who sought to make religious questions of these appointments.",0.104,0.213,0.317
speech_00042,parnell_source_00189,1876,"He thought a great hardship had been done in this case to an individual, a great slight put upon the gentry of the locality, and an obnoxious precedent set to parties in Meath who sought to make religious questions of these appointments.",0.104,0.213,0.317
speech_00053,parnell_source_00282,1886,"I admit, Sir, that there is a small proportion of them who do feel this fear.",0.214,0.103,0.317
speech_00065,parnell_source_00295,1880,"But it should be remembered that the Seed Potatoes Act, although it would be of great use in the coming winter, had not yet been of any assistance in relieving actual distress.",0.108,0.209,0.317
speech_00053,parnell_source_00303,1886,"I admit, Sir, that there is a small proportion of them who do feel this fear.",0.214,0.103,0.317
speech_00076,parnell_source_00326,1886,"It was sent back to the House of Commons, and the Government, very wisely, as I think, agreed to the amendment in a great portion.",0,0.317,0.317
speech_00084,parnell_source_00338,1880,"We have information from certain sure sources, today, all along the western shores of Kerry and northern Mayo that thousands of persons will die of starvation in the next two months, unless they are immediately relieved.",0.163,0.154,0.317
speech_00050,parnell_source_00262,1886,And Mr. Lynch what is to be his reward?,0,0.316,0.316
speech_00053,parnell_source_00282,1886,"That is not a threat on my part I would do much to prevent the necessity for resorting to coercion; but I say it will be inevitable, and the best intentioned Radical who sits on those Benches, and who thinks that he ""never, never will be a party to coercion,"" will be found very soon walking into the Division Lobby in favour of the strongest and most drastic Coercion Bill, or, at the very outside, pitifully abstaining.",0.125,0.191,0.316
speech_00065,parnell_source_00295,1880,"It was admitted that the previous Government had not sanctioned loans to a greater extent than £400,000or£500,000.",0,0.316,0.316
speech_00070,parnell_source_00300,1880,"Had they found that the districts, where the criminals were sheltered before, had changed their opinion, and become desirous of delivering up the criminals?",0.241,0.075,0.316
speech_00053,parnell_source_00302,1886,"But at the same time, in reference to the argument used against us that I am precluded from accepting this solution as final because I have claimed a restitution of Grattan's Parliament, I would say that I consider there are practical advantages in a statutory body limited and subordinate to this Imperial Parliament, as it undoubtedly would be, which will render it much more useful and advantageous to the Irish people than Grattan's Parliament would be, Grattan's Parliament had many disadvantages.",0.095,0.221,0.316
speech_00053,parnell_source_00302,1886,That is not a threat on my part.,0,0.316,0.316
speech_00073,parnell_source_00308,1885,"Mr. Parnell, M.P., then rose, and received a great ovation, the vast assemblage rising and cheering for several minutes.",0,0.316,0.316
speech_00073,parnell_source_00321,1885,"Even obstruction and the traffic in votes are feeble instruments compared to the ""coercion"" of recalcitrant classes, which can only be brought about by the terrible sanctions, that crushed out opposition three years ago.",0.316,0,0.316
speech_00076,parnell_source_00326,1886,"Now if we, knowing this to be so, had failed to say so and to warn the English Government and the Irish people that the Act would fail, should we not have been dishonest and cowardly?",0.25,0.066,0.316
speech_00077,parnell_source_00327,1886,"They would rather, I think, of the two that things were left as they are, but certainly they have no fear of the Catholics of Ireland.",0.22,0.096,0.316
speech_00024,parnell_source_00095,1875,"Education in England was under local control, and consequently there was no wrong in local taxation; but there was no local control of any kind in this country.",0.184,0.131,0.315
speech_00048,parnell_source_00237,1876,"But the committee would not listen to Mr. Parnell's protest against legislation in the small hours of the morning... The undignified protests of Mr. Parnell and Mr. Macdonald will not, we are afraid, secure any modification of the injurious mode of procedure.",0.216,0.099,0.315
"speech_00049, speech_00050, speech_00051",parnell_source_00240,1886,"... Mr. Parnell, on coming forward to speak, was received by the crowded audience with an extraordinary demonstration of enthusiasm, rivalling in warmth and spontaneity the most enthusiastic welcomes that Mr. Parnell has ever received.",0,0.315,0.315
speech_00065,parnell_source_00295,1880,He could see no excuse for the present Government asking that these loans might be sanctioned.,0.247,0.068,0.315
speech_00072,parnell_source_00306,1880,"I will pass from the consideration of the causes that have produced this Irish famine to another question   the practical extent of  RELIEF FOR THE STARVING, And in the way which that relief is to be distributed.",0.166,0.149,0.315
speech_00073,parnell_source_00318,1885,"He was confident that when the reckoning up, after the general election of 1886 came, that they in Ireland would have cause to congratulate themselves in the possession of a strong party.",0,0.315,0.315
speech_00076,parnell_source_00326,1886,"I pointed out the example of the great United States of America, where there are 38 separate Legislatures.",0,0.315,0.315
speech_00001,parnell_source_00004,1874,"Let me remind you that all great reforms in the history of our country have been heralded by seemingly crushing defeats, and only obtained after years of weary and continuous struggling, ""For freedom's battle once begun, Bequeathed by bleeding sire to son, Though often lost, is ever won.""",0.245,0.069,0.314
speech_00050,parnell_source_00261,1886,"After many a month you will look back to proceedings of this day with satisfaction, for the results will have proved that you have to day struck a great and successful blow for Ireland.""",0.049,0.265,0.314
speech_00050,parnell_source_00262,1886,"For the moment the breach which threatened to be so disastrous not only to Mr. Parnell, but the popular cause, is closed.",0.18,0.134,0.314
speech_00052,parnell_source_00277,1886,"The right hon. gentleman has spoken of assassination literature, and of sympathy with Ireland in America.",0.191,0.123,0.314
speech_00052,parnell_source_00281,1886,I cannot admit   and I say it with great deference   I cannot admit the justice or the liberality of the standard of comparison the right hon. gentleman has taken.,0.186,0.128,0.314
speech_00064,parnell_source_00294,1880,They knew that the time of the Government was exceedingly limited; but they knew also that there was a great emergency in Ireland which required immediate action.,0.145,0.169,0.314
speech_00068,parnell_source_00298,1880,"He very much feared that a 9 o'clock Friday Sitting would not end satisfactorily to either Party; but he was free to say that he had no moral doubt whatever that an arrangement might be come to if the Government could see their way to giving a full Evening Sitting for the discussion of these Estimates a discussion in which he would hope that some of the English Members would join, and give them the benefit of their opinion on these Votes; for it had been one of the most painful things to the Irish Members, and one of those matters that made them feel almost hopeless, to see the alacrity with which the English Members refused to join in any debate, and accused the Irish Members of obstructing the Business of the House, simply because they were desirous of bringing their grievances under the consideration of the House.",0.145,0.169,0.314
speech_00073,parnell_source_00307,1885,"He had been afraid that he would not be able to address them; but as he approached Ireland and their beautiful city, he felt getting better and better, and when he appeared before them, he felt as if nothing had been wrong with him.",0.026,0.288,0.314
speech_00073,parnell_source_00323,1885,"The electors who will be swamped      in the great mass of Irishmen now admitted to the rights of the Constitution so far as they existed in this country were, on the whole, faithful to their trust.",0.055,0.259,0.314
speech_00075,parnell_source_00325,1886,"It is much to their credit that they should have abstained from crime, and set their faces resolutely against crime as they have done.",0.229,0.085,0.314
speech_00073,parnell_source_00330,1885,"The electors who will be swamped in the great mass of Irishmen now admitted to the rights of the Constitution so far as they exist in this country, were on the whole faithful to their trust.",0.055,0.259,0.314
speech_00079,parnell_source_00333,1880,"We are to take care that the unity and strength of our people are not broken, and that now, when the opportunity has really come for the settlement of one of the leading questions in Ireland, that opportunity may not be lost.",0,0.314,0.314
speech_00091,parnell_source_00346,1885,It is with facts   with some accomplished facts   we have to deal  and with facts which we hope soon to see accomplished .,0,0.314,0.314
speech_00092,parnell_source_00347,1885,"We shall then welcome him back again to our ranks with love and with confidence that in him we shall again find a suitable upholder of the honour of our country, of Wicklow, and of Ireland .",0,0.314,0.314
speech_00078,parnell_source_00349,1885,"In the case of the Scotland Division we are convinced we have ample strength enough to beat both the two great English political parties , and it has been decided by my colleagues, with my full consent and approbation, to offer for your acceptance to night Mr. Thomas Power O'Connor as a candidate .",0,0.314,0.314
speech_00077,parnell_source_00327,1886,"While she does not seek to interfere in any matter which can imperil the Imperial Crown and dynasty of England, she is determined, as generations of Irishmen have been before and as generations of Irishmen, should need arise, will be again, to have this justice conceded to her; and with that determination she confidently appeals to the generosity and to the spirit of justice of the English people.",0.03,0.284,0.314
speech_00029,parnell_source_00107,1875,"He did not care when or how it was to be, but he was convinced that whether by peaceful solution, by the pressure of circumstances, or by other methods which he was not there to enlarge upon, the day would come when the Irish people would be self governing, self reliant, and self respecting .",0.067,0.246,0.313
speech_00029,parnell_source_00110,1875,"He did not care when or how it was to be, but he was convinced that whether by peaceful solution, by the pressure of circumstances, or by other methods which he was not there to enlarge upon, the day would come when the Irish people would be self governing, self reliant, and self respecting .",0.067,0.246,0.313
speech_00047,parnell_source_00220,1876,"Prejudices were difficult to overcome, and the fact of his being an Irishman may have insensibly influenced the judge.",0.313,0,0.313
speech_00052,parnell_source_00267,1886,It is because the people are desperate they have nothing to lose .,0.158,0.155,0.313
speech_00052,parnell_source_00269,1886,It is because the people are desperate   they have nothing to lose .,0.158,0.155,0.313
speech_00052,parnell_source_00271,1886,It is because the people are desperate   they have nothing to lose.,0.158,0.155,0.313
speech_00052,parnell_source_00272,1886,It is because the people are desperate; they have nothing to lose .,0.158,0.155,0.313
speech_00053,parnell_source_00283,1886,It is one upon which great attention has been bestowed.,0,0.313,0.313
speech_00060,parnell_source_00290,1880,"All they knew was that he had given Notice of it, though no further guarantee in respect of it.",0.094,0.219,0.313
speech_00065,parnell_source_00295,1880,"But now, as the season had got so late, it would be useless for immediate relief; and as he was assured that, should the distress continue next winter, the Chief Secretary for Ireland intended to adopt sweeping measures to cope with it, then there would be an opportunity of raising the question again.",0.121,0.192,0.313
speech_00053,parnell_source_00302,1886,"I can illustrate this by saying that in accepting this bill I think we come under an honourable obligation not to abuse our powers, and we pledge ourselves  not to abuse those powers, and to devote our energies and any ability or influence we may have with our people to prevent them abusing those powers, but if this abuse should take place the Imperial Parliament is here in its full plenitude of power ready to intervene, but ready to intervene only in the case grave and urgent necessity .",0.052,0.261,0.313
speech_00053,parnell_source_00302,1886,"We know that they have had coercion during those five years of a very severe and stringent character, and it will require severer and more drastic coercion now.",0.313,0,0.313
speech_00081,parnell_source_00335,1880,"In concluding his remarks, as he said, to give his honorable friend, Mr. Dillon, an opportunity of addressing the audience, Mr. Parnell used these words: ""I can only, in conclusion, express my conviction that the time has come when victory is bound to crown the exertions of the Irish people in their great struggle for liberty.",0.032,0.281,0.313
speech_00085,parnell_source_00339,1880,"It would be impossible to help all, consequently those in most distress must be helped first.",0.181,0.132,0.313
speech_00029,parnell_source_00108,1875,"He then alluded to the recent purchase of the Suez Canal Shares by the Minister, and said that if the English people would but open their eyes they would see that amidst the gathering complications which threatened at any moment to burst into flames of war upon the horizon, it would be their interest to treat Ireland with fair play, and allow her the self government which she was entitled to, which she asked, aye, and which she was determined to have.",0.089,0.223,0.312
"speech_00049, speech_00050, speech_00051",parnell_source_00240,1886,"I am glad to be able to announce to you that the dispute with reference to the representation of Galway has been settled by the self sacrifice of Mr. Lynch and his friends cheers, who have retired in favour of the candidate Captain O'Shea, recommended by me to the constituency .",0.044,0.268,0.312
speech_00053,parnell_source_00282,1886,"However, Sir, we have the result now in one murder which has already been committed in Belfast.",0.216,0.096,0.312
speech_00072,parnell_source_00306,1880,"Several members of that committee have appealed to you for help, their hands reeking at the present moment with the blood of these poor women in Conamara, who were bayoneted to death.",0.246,0.066,0.312
speech_00076,parnell_source_00326,1886,His words will have been left as a legacy for succeeding Englishmen and they can never die.,0,0.312,0.312
speech_00076,parnell_source_00326,1886,"They have built their little churches over at Wicklow, where they worship God according to their own consciences.",0,0.312,0.312
speech_00077,parnell_source_00327,1886,Unless you reject the Bill altogether there is no way in which you can effectually yield to the wishes of the small minority of Protestants.,0.161,0.151,0.312
speech_00073,parnell_source_00332,1885,"Without the help of the people their exertions would be as nothing, but with that help they would be, as he believed they would prove to be in the near future, invincible and unconquerable.",0.104,0.208,0.312
speech_00084,parnell_source_00338,1880,"They say in two months' time they will send over £250,000 to relieve the distress.",0.18,0.132,0.312
"speech_00087, speech_00088",parnell_source_00341,1880,"We attempt to improve the condition of affairs, and are called communists and lad robbers.",0.159,0.153,0.312
"speech_00087, speech_00088",parnell_source_00341,1880,"The right to carry arms is denied, and that birthright of every freeman is punished in Ireland with imprisonment for two years.",0.214,0.098,0.312
speech_00092,parnell_source_00347,1885,"The Wicklow Convention, Weekly Freeman, 10 October 1885             Mr. Parnell, in replying, said   I am glad to have an opportunity at this impromptu meeting of expressing my thanks to the National League of this town for the very kind address which they have presented to me, and I shall also express to you the great satisfaction and the great encouragement which the proceedings at the Convention to day afforded to my colleagues and to myself.",0,0.312,0.312
speech_00078,parnell_source_00349,1885,"You will all readily admit that the capture of Derry, if we succeed in taking it, and I believe we shall succeed , will be one of the most glorious events in our country .",0,0.312,0.312
speech_00005,parnell_source_00019,1875,"He Mr Parnell was much mistaken if the respect which was doubtless entertained for her Majesty's Government would be increased in England, as certainly the confidence of Ireland in the ability of that Government to make her laws, or listen to reason would not be augmented by their demeanour in opposing the amendment.",0.038,0.273,0.311
speech_00023,parnell_source_00093,1875,"He would stand to the national cause, above all to bring about the liberation of their fellow countrymen who were dying a living death in English prisons .",0.311,0,0.311
speech_00047,parnell_source_00199,1876,"He had also spoken of those military prisoners who were in prison in England, and whose military crime he was disposed to consider a greater one than that of those in Western Australia.",0.249,0.062,0.311
speech_00047,parnell_source_00199,1876,He was sorry that the hon. Gentleman the junior Member for Tipperary  was not in his place that evening to stand up and say he believed that Condon was perfectly innocent of the crime of killing Sergeant Brett at Manchester.,0.181,0.13,0.311
speech_00047,parnell_source_00208,1876,"He has also spoken of those military prisoners who are in prison in England, and whose military crime he is disposed to consider a greater one than that of those in Western Australia.",0.249,0.062,0.311
